transaction_id,user_id,merchant_id,product_id,amount
103,8377,5806,7150,249.9
104,3761,8969,496,794.76
105,4771,6864,1089,828.13
106,7101,3753,2527,519.9
107,2433,706,1702,79.65
108,4056,1791,3232,554.85
109,1765,867,2673,44.44
110,4264,2244,9480,974.12
111,1134,4451,3453,967.08
112,2080,2199,503,20.64
113,7052,1093,8690,767.63
114,7019,1217,1301,252.06
115,1370,6736,3841,653.94
116,2083,9227,51,40.05
117,6228,3121,5587,979.53
118,8388,1232,3457,696.92
119,6225,8518,6294,397.85
120,3076,7166,7770,685.76
121,7931,5588,1799,95.14
122,2827,3136,3155,622.78
123,3461,465,5617,178.69
124,977,1337,1862,491.1
125,5480,8880,8517,15.78
126,5334,561,9788,763.87
127,5527,7102,9144,574.64
128,5783,5716,729,612.77
129,6574,3288,7165,784.86
130,7073,6242,5085,415.71
131,755,1515,3004,588.23
132,1035,5873,6236,514.49
133,5950,7903,9297,328.95
134,4885,1825,6690,17.7
135,424,8850,4822,527.83
136,7848,4777,6958,133.3
137,4811,9655,9523,17.12
138,707,4203,8751,255.06
139,6358,6721,7584,548.38
140,8988,699,1268,727.87
141,9757,5322,7429,993.51
142,8254,4386,4578,110.92
143,7686,1322,103,786.93
144,2375,7214,114,362.17
145,6421,1587,9976,895.61
146,6005,9251,7793,367.69
147,6609,1519,8989,454.96
148,7985,858,6989,436.3
149,2692,7531,667,414.54
150,4907,1972,6988,802.65
151,6552,850,9110,462.72
152,8947,2851,6909,160.2
153,1677,5440,3215,330.1
154,4769,960,7412,729.61
155,7321,2707,3956,949.42
156,548,9628,5030,628.04
157,5683,4111,4046,428.32
158,9101,1987,4776,627.25
159,4190,5223,5541,324.16
160,2596,2977,3037,945.08
161,6305,6838,4631,355.75
162,775,4647,7624,735.38
163,2988,2345,8099,605.91
164,3432,5163,7308,379.22
165,4712,9132,9449,992.98
166,6977,2506,5128,652.61
167,6825,4492,2915,595.07
168,3882,1317,3679,993.19
169,219,9842,7022,319.27
170,4794,7199,4246,447.52
171,4192,237,6508,604.11
172,8249,4268,4407,315.4
173,3233,3883,8617,560.28
174,3976,3884,750,174.56
175,8433,9525,9930,999.85
176,1630,2484,4545,418.59
177,4114,5668,4806,418.74
178,4323,4932,4296,590.3
179,9404,1757,8046,113.74
180,9719,5655,1158,114.61
181,1246,2010,4118,518.15
182,575,2065,6863,85.58
183,3833,7986,7605,320.71
184,4785,1414,6412,276.89
185,8467,4836,7199,614.04
186,2229,1705,5231,4.7
187,4817,8289,6464,443.86
188,9857,9063,746,735.34
189,493,2945,8034,281.35
190,1388,3150,8160,271.6
191,3214,8845,4756,120.44
192,1172,3525,7793,367.69
193,624,7025,4799,35.03
194,3133,4227,4416,621.42
195,6407,1053,714,484.93
196,7687,5269,3968,116.53
197,8796,6417,4651,59.4
198,2456,5013,7291,171.24
199,772,9703,7962,487.25
200,8338,8378,7818,611.72
201,9121,9238,6189,175.36
202,855,2142,371,206.64
203,5016,6853,2729,238.55
204,4834,9621,9038,740.98
205,2558,2191,5024,347.18
206,1166,9552,1518,595.72
207,9599,284,4634,108.8
208,8401,4786,5970,319.43
209,4817,5524,9373,932.82
210,3809,7323,8182,818.51
211,9640,4735,8832,817.67
212,1657,4062,7939,436.14
213,8366,8319,5912,751.87
214,3790,5276,6607,51.19
215,8783,4939,834,872.77
216,9829,3631,866,51.23
217,2454,7509,2952,940.35
218,1132,3127,1938,679.67
219,7011,8188,3888,401.34
220,8500,4024,1017,670.29
221,2824,4980,551,978.53
222,8012,6076,678,531.84
223,5491,1006,384,364.73
224,8249,2081,3991,312.43
225,4191,1376,162,308.66
226,7062,6312,8179,25.97
227,9295,820,1093,593.79
228,9787,8853,53,356.26
229,2062,9649,2289,843.03
230,6771,2725,305,6.0
231,6393,8654,7812,659.23
232,6097,6109,8815,372.26
233,7495,9857,5845,894.19
234,3505,4689,9450,474.68
235,5480,6633,8962,77.6
236,5907,3822,8751,255.06
237,471,1944,5896,71.76
238,9591,4857,8308,9.07
239,8635,981,4222,650.15
240,422,3133,2902,788.29
241,1147,5125,7151,142.4
242,2812,7946,8998,824.63
243,5330,9664,3014,312.29
244,8656,4533,7779,625.55
245,4899,6213,3913,358.27
246,1028,9037,9605,462.8
247,9059,2314,5112,238.64
248,6287,5180,1120,752.02
249,5020,8170,9592,19.64
250,7423,6016,5576,518.28
251,7375,4484,5350,128.88
252,6532,1478,5324,407.6
253,7828,2555,5302,440.88
254,5716,1108,3627,217.39
255,4988,2182,2258,779.03
256,9703,6174,3690,215.01
257,5901,7510,2976,415.46
258,8472,3025,5083,652.66
259,5968,6716,5810,516.76
260,8649,4172,9190,12.81
261,9246,1107,6342,172.72
262,8938,4793,4094,170.79
263,3702,504,1429,976.71
264,9522,8026,1140,426.49
265,4690,37,7965,217.96
266,4633,7273,5800,763.83
267,4090,6057,7270,521.26
268,9503,8542,4422,311.51
269,2264,938,6803,957.31
270,3473,8275,5056,531.61
271,9744,8103,2498,881.83
272,7994,4291,9251,689.4
273,8706,571,4264,832.36
274,6419,4345,2311,476.59
275,7397,2814,2154,560.93
276,8986,3787,5207,307.82
277,2286,1198,2243,896.24
278,6375,1860,4079,905.29
279,9425,5326,8062,504.66
280,7465,666,3632,96.38
281,3065,806,3978,417.72
282,6552,9652,6482,824.42
283,1282,885,6989,436.3
284,7220,5217,8188,753.14
285,1365,1024,4021,876.56
286,7193,5122,2102,832.76
287,4393,2728,7676,166.19
288,4228,8789,6461,833.56
289,9790,3110,664,9.67
290,8984,8251,2749,564.91
291,7568,8263,1852,857.68
292,7545,9198,6447,764.04
293,1320,7482,6384,405.68
294,604,115,3186,79.61
295,5882,2689,9638,773.61
296,6140,6101,6352,756.32
297,8090,5677,3843,2.76
298,9156,193,4929,875.51
299,315,6425,4353,177.31
300,967,3521,8594,469.95
301,2656,8608,8644,546.1
302,4216,529,9221,789.12
303,2494,3372,726,410.94
304,1638,7339,3963,502.98
305,4187,5352,4613,168.53
306,9372,8003,6651,693.82
307,6234,1026,5129,134.88
308,8604,3391,324,480.59
309,6693,7785,3940,653.49
310,9344,5244,3632,96.38
311,3635,5854,1522,620.16
312,3164,1683,6898,272.56
313,6175,8146,8767,583.79
314,3551,1834,4104,97.93
315,4548,9880,8171,126.86
316,3610,801,835,569.11
317,2712,5411,2646,965.01
318,7056,1014,2218,14.73
319,215,3627,4022,781.45
320,9198,1582,8103,39.41
321,6774,9287,9713,249.21
322,9685,3537,6972,347.35
323,3295,341,2598,329.38
324,2444,4959,7092,543.71
325,272,3237,6594,467.98
326,2755,4479,5122,860.29
327,4664,3781,986,477.61
328,8203,6034,6467,41.54
329,2895,4231,8247,664.33
330,1777,4114,7570,114.88
331,9285,881,81,894.19
332,4145,3314,8317,821.09
333,5074,2550,9441,622.07
334,7535,6493,5201,423.68
335,3335,3388,2909,846.93
336,8442,5757,6400,423.82
337,9383,6178,9640,306.42
338,8564,8040,851,73.32
339,8474,3970,6105,499.2
340,362,123,9358,742.79
341,7731,3650,2786,316.89
342,2807,5037,2326,433.72
343,7431,2551,7006,215.23
344,9120,6519,785,18.29
345,8683,3758,9755,67.05
346,2946,9397,1262,485.8
347,9917,807,6038,838.39
348,2156,790,2370,338.37
349,8712,2516,564,721.58
350,4481,9042,9118,157.87
351,6283,5313,1374,648.83
352,1346,2387,1158,114.61
353,1934,4733,390,910.24
354,4066,5906,5095,598.7
355,2820,7113,5943,856.67
356,8035,4832,2117,753.08
357,2028,9503,7006,215.23
358,6330,4348,508,484.93
359,6572,3632,9848,222.48
360,7835,8678,2211,536.95
361,6052,8396,7745,815.36
362,6935,4213,2987,979.14
363,8460,2007,7122,62.47
364,8718,4402,4911,641.79
365,3244,4068,3088,248.84
366,8510,4633,3143,938.61
367,9313,5356,4355,970.79
368,6095,4893,967,226.12
369,3824,8744,8746,368.18
370,9661,3887,2061,599.35
371,6020,8391,513,785.76
372,136,4203,8845,641.59
373,8274,383,6409,270.47
374,8906,8894,801,309.35
375,8746,2973,8135,435.25
376,2122,6070,2167,431.41
377,4339,7173,4596,552.27
378,2523,346,1584,341.1
379,1198,6400,2167,431.41
380,1078,6270,5545,551.22
381,8452,3958,9713,249.21
382,9998,712,3573,81.14
383,1111,1153,578,177.11
384,5997,4151,7083,852.82
385,6522,7742,644,548.23
386,3363,5748,7180,262.53
387,4531,3210,4084,646.1
388,6641,2875,6882,604.2
389,7715,3297,4258,689.55
390,1618,2379,8185,369.64
391,430,6556,5523,864.66
392,2714,5447,616,88.2
393,3476,7925,1144,637.24
394,5160,1814,4588,698.31
395,239,5306,7412,729.61
396,3845,80,1435,836.41
397,2952,3135,7100,157.39
398,1645,7195,2542,382.42
399,7234,1133,9262,682.81
400,5761,6900,5668,515.21
401,7001,8054,5683,726.62
402,3080,1787,4878,873.53
403,9473,9863,3111,500.52
404,4592,7941,9752,422.02
405,5466,4713,8733,573.36
406,8180,6032,2153,460.84
407,2247,4372,3571,311.6
408,8612,9067,1187,758.34
409,9588,3140,6637,968.95
410,8901,4852,3840,799.57
411,7528,7128,2096,508.67
412,4704,1435,8200,511.37
413,3310,9588,6638,372.95
414,6552,5615,566,799.49
415,6082,3122,9235,963.91
416,8787,4605,8085,292.21
417,8613,6862,3257,757.58
418,9239,4458,8548,952.4
419,139,2375,3763,845.92
420,2312,3363,6995,713.55
421,3510,2965,8107,317.78
422,3548,3284,2877,240.68
423,7184,8592,5559,393.83
424,228,9784,8295,88.49
425,1175,1380,1735,90.87
426,2806,2950,1551,983.21
427,6490,1295,3998,718.97
428,1620,5996,1720,145.67
429,935,235,9503,569.08
430,5805,985,9307,378.86
431,2340,2207,384,364.73
432,2990,404,1304,833.88
433,1239,5581,5991,651.92
434,1579,2613,1844,203.9
435,7397,8721,3858,719.51
436,2774,3002,6738,10.14
437,4718,1333,2229,95.55
438,1770,3670,330,439.75
439,3230,2754,8879,24.98
440,5021,5023,8965,894.78
441,3049,1344,4953,221.44
442,8834,5753,13,772.3
443,7563,6713,8894,713.88
444,2897,5463,2617,306.69
445,5294,8256,2759,751.54
446,3524,3674,5345,279.29
447,5626,729,4457,396.61
448,8598,8856,9344,728.58
449,5412,6946,8772,192.51
450,2954,819,4196,904.8
451,7865,342,1820,864.89
452,8354,4364,7973,894.41
453,6580,9451,5487,240.18
454,5611,3766,9523,17.12
455,654,4662,213,374.79
456,2693,3639,1610,241.18
457,3729,3236,8933,60.26
458,137,2949,360,338.5
459,2725,2968,6798,472.81
460,5551,451,1806,957.83
461,6247,269,8479,422.59
462,8452,6270,8135,435.25
463,5904,579,1549,882.71
464,389,5351,5350,128.88
465,8702,7629,1094,531.86
466,2709,7940,4378,521.87
467,4360,8495,6697,524.23
468,112,6189,451,570.94
469,7757,8879,9996,808.69
470,1542,2645,960,754.85
471,7712,8927,2248,935.71
472,6264,4147,7524,279.69
473,6999,368,2892,682.11
474,1224,4819,6485,998.54
475,3002,8226,3687,636.5
476,2414,7223,4717,80.3
477,989,7052,3899,245.19
478,3985,2648,6337,212.62
479,7458,2493,1360,694.51
480,9244,6162,9431,933.81
481,2929,7644,3961,979.73
482,3401,7442,2659,318.07
483,7501,3728,5100,582.51
484,5002,2652,1160,321.04
485,6556,1091,70,123.26
486,8578,1234,5185,207.29
487,6094,9909,7899,835.05
488,1801,945,3305,422.95
489,8408,496,5157,460.41
490,8582,5359,9538,234.89
491,7947,8559,8463,180.55
492,4838,270,167,412.24
493,5590,6388,3319,288.41
494,2123,9795,5031,470.16
495,2525,2708,1359,517.08
496,2600,7776,1738,421.74
497,993,2891,6472,28.97
498,5275,2807,6431,116.31
499,8670,3412,1741,431.47
500,9803,6183,5076,350.13
501,4161,8335,3345,522.11
502,1124,5403,8238,388.3
503,364,2859,7527,965.45
504,7576,3155,2228,210.61
505,1308,8939,4218,176.7
506,3515,9875,9824,798.51
507,8082,9646,2131,379.0
508,6873,4484,4272,779.41
509,1934,969,5407,624.45
510,7704,6089,703,64.18
511,3923,9182,6624,966.5
512,9346,1150,3133,762.73
513,2672,2699,1589,544.35
514,986,8260,6541,9.5
515,8139,9567,8730,566.19
516,1072,7242,2671,46.25
517,381,3225,4718,787.67
518,7356,2781,5692,950.39
519,8739,4754,5935,800.97
520,4595,6962,6064,441.78
521,6789,6341,5864,442.69
522,8416,7553,6543,162.27
523,19,7552,9003,984.39
524,8534,2845,1907,745.67
525,6425,1170,8879,24.98
526,719,45,3222,429.27
527,7337,5236,1998,142.5
528,7725,2686,4185,85.31
529,3681,7691,6554,259.41
530,5123,5522,4716,983.86
531,9385,9887,5766,794.31
532,785,3106,5678,473.95
533,8882,5228,747,743.61
534,1264,1954,4537,358.07
535,9234,9090,847,326.81
536,1408,3804,7851,185.85
537,3580,9002,7595,758.76
538,2922,8236,1330,106.12
539,3703,2142,8149,721.87
540,231,7412,4813,866.22
541,7144,9564,1359,517.08
542,6634,8813,1811,405.53
543,659,754,5453,440.19
544,9926,9613,9470,464.66
545,374,3767,6472,28.97
546,9115,213,1727,651.16
547,8056,8508,5513,556.44
548,8865,5309,4117,699.92
549,9515,5771,6110,321.87
550,9914,3967,9184,207.37
551,9753,7459,8606,959.32
552,547,616,3501,630.51
553,7993,2794,7343,990.98
554,5707,1266,3469,621.93
555,9662,7835,3838,55.28
556,9452,3445,3515,133.57
557,3572,5513,8016,294.55
558,883,1639,4691,310.86
559,3859,3128,6294,397.85
560,9652,3093,9355,821.69
561,5551,5860,4495,885.99
562,7971,21,2482,736.43
563,7754,4113,7563,72.71
564,415,2350,7372,545.97
565,7920,4275,8842,194.06
566,7724,548,6995,713.55
567,6620,5720,9968,915.61
568,2722,4773,3044,51.35
569,6292,2217,6437,103.32
570,8813,93,9456,360.06
571,3835,2021,1900,6.73
572,4184,7911,539,828.74
573,3250,8256,141,753.25
574,2758,5212,1193,910.89
575,1579,9125,3482,870.24
576,8725,9550,8025,434.42
577,5849,480,8405,242.13
578,4370,2330,9485,8.23
579,2931,5490,8358,54.14
580,9050,1695,7167,256.47
581,9307,5742,367,69.31
582,5378,3881,7462,141.5
583,497,3379,3865,782.8
584,5643,8536,7233,996.25
585,1545,3899,2224,812.32
586,5954,3661,7207,812.47
587,5016,7116,3051,183.98
588,4130,8504,1358,51.73
589,1629,3125,458,770.92
590,7649,5532,3565,838.92
591,9473,8659,7688,672.07
592,4130,4772,3079,712.59
593,6465,2276,2390,381.08
594,6272,1998,2075,544.29
595,5641,7410,6564,64.85
596,710,7184,4381,884.41
597,6532,1356,8279,41.71
598,7060,1047,6423,751.23
599,6659,8414,946,171.46
600,7456,4040,1488,772.31
601,5833,3584,1328,241.85
602,1777,8137,930,50.69
603,4189,435,2598,329.38
604,3684,1287,957,9.68
605,1238,6960,9090,310.86
606,9551,8709,1761,571.62
607,6389,3159,4954,261.68
608,7525,3637,6794,927.27
609,2053,4374,6191,606.19
610,180,8843,5041,547.88
611,814,7453,835,569.11
612,8833,1405,2012,366.41
613,6647,1312,1710,743.51
614,8212,9290,6299,455.46
615,6495,1250,4968,971.91
616,7732,9358,1791,952.72
617,6703,7536,6568,508.71
618,7748,3999,6005,887.21
619,4103,1220,5986,520.01
620,4967,5485,1855,289.24
621,7675,8100,18,994.66
622,9765,2821,980,908.51
623,9547,815,2799,361.98
624,4897,4965,2196,686.35
625,2881,9175,9924,351.2
626,357,4969,1533,915.71
627,7031,3089,2772,112.3
628,6762,3674,113,440.97
629,7342,4037,5319,511.37
630,8914,861,5674,611.46
631,8253,9010,8046,113.74
632,3793,5080,8842,194.06
633,2094,7158,7258,64.5
634,6980,8972,4660,463.34
635,5812,6519,4818,764.5
636,2067,4672,7526,937.59
637,6774,1418,6914,166.77
638,2062,6157,5913,833.23
639,3420,2831,6275,96.31
640,3062,8370,8013,456.85
641,3980,2841,3062,884.35
642,4080,3900,7969,603.89
643,2419,245,6664,839.72
644,7698,9029,4348,546.25
645,106,3645,1991,198.22
646,9078,1500,8333,939.51
647,2649,3266,5861,912.12
648,4673,4009,3881,137.96
649,6572,3270,341,378.71
650,833,6674,692,834.88
651,6646,8402,7342,830.18
652,3867,3749,7004,319.64
653,7137,309,4153,206.73
654,9811,866,2346,696.93
655,1165,2224,1383,272.17
656,5907,1919,1692,408.16
657,5421,1900,6450,36.16
658,8363,1156,5835,116.54
659,5045,2973,7076,891.39
660,7739,504,9167,775.16
661,2033,7902,5841,623.5
662,4157,4695,2411,201.87
663,5985,7326,9575,715.54
664,2274,3609,9192,657.29
665,984,5856,318,118.28
666,6541,6288,8571,795.99
667,3153,9926,740,386.94
668,9958,7074,7465,519.16
669,5712,840,5905,62.01
670,9219,4053,3584,5.13
671,9411,4646,4052,132.99
672,5740,7939,6902,587.15
673,7694,1683,757,185.15
674,739,5052,7795,992.91
675,8954,7180,3769,808.6
676,6633,8183,7685,325.47
677,7381,8962,7326,230.21
678,8885,6436,2664,42.36
679,4448,3416,6169,113.34
680,4426,8859,699,315.93
681,6858,1778,3417,511.67
682,7627,1647,690,973.08
683,8177,6842,17,452.68
684,3177,7422,200,230.24
685,2433,9904,8968,468.74
686,3845,3149,8288,391.43
687,8476,7551,9159,278.02
688,7509,9376,1777,201.83
689,3283,2481,1653,594.47
690,7956,7015,5821,996.55
691,8678,6045,6424,310.04
692,4451,9986,2262,175.55
693,1361,6723,2263,597.8
694,3274,9108,9769,217.46
695,585,4108,6698,111.78
696,6797,7865,6337,212.62
697,8389,6343,9573,336.86
698,1980,9573,3315,988.7
699,855,5750,2978,71.45
700,6353,5725,3428,655.34
701,4264,7612,664,9.67
702,3506,9440,5676,18.6
703,3584,7260,8280,816.72
704,3000,3043,2696,460.32
705,5394,3739,221,849.85
706,8910,1526,7061,314.41
707,336,3200,3841,653.94
708,9917,9672,7728,893.71
709,3319,6239,659,674.83
710,6771,3734,9420,537.67
711,5627,2322,7069,901.83
712,6124,311,1343,607.92
713,3569,8449,1356,810.29
714,6974,2352,2421,340.25
715,9947,4573,262,89.08
716,2053,7809,7045,611.06
717,2562,8610,9587,452.84
718,3516,2249,1452,885.6
719,4332,7948,3118,657.49
720,153,3729,511,151.76
721,6102,1722,1747,83.78
722,5669,8396,4617,607.78
723,5512,1709,3102,960.92
724,7650,7360,5294,200.68
725,6862,256,3335,158.63
726,8146,6771,9814,312.83
727,6733,7295,1720,145.67
728,7044,2349,446,930.96
729,1129,1045,2436,191.98
730,8279,6550,5584,497.07
731,6434,6563,7693,651.24
732,1439,6642,4038,213.14
733,8491,5637,8755,19.21
734,6979,3012,8269,495.14
735,9596,8053,371,206.64
736,6864,3876,6084,803.14
737,7971,6020,4268,875.13
738,6056,5413,4992,728.76
739,8548,1313,4334,466.55
740,379,9343,9707,903.91
741,2301,6172,4477,932.82
742,5471,7459,7962,487.25
743,2540,7885,6222,702.79
744,401,1585,8872,918.84
745,5895,9972,2299,911.46
746,4121,3436,2690,381.07
747,8945,4271,8190,831.56
748,2952,3047,112,189.89
749,5156,8117,3539,229.17
750,2188,727,9499,939.08
751,3142,2979,2867,454.75
752,2238,4952,4974,232.96
753,5038,150,2351,1.82
754,5953,2246,1987,878.1
755,9883,6513,9609,761.66
756,2236,7195,4202,71.11
757,1146,606,1122,812.84
758,9266,909,5466,683.5
759,462,1995,2125,258.39
760,701,3850,4111,301.36
761,7220,4502,8632,92.01
762,9500,5451,1782,946.76
763,2405,9214,8533,970.04
764,6022,1793,8647,837.59
765,4503,4600,7226,857.7
766,8253,9181,3297,178.72
767,5762,435,3706,607.61
768,8243,1084,6119,865.71
769,8530,6493,8311,947.04
770,9563,3704,1024,855.84
771,6491,8676,7393,584.05
772,9090,5094,100,578.47
773,9082,4893,8845,641.59
774,1185,8693,7854,825.93
775,6308,2394,5041,547.88
776,3019,9428,4394,394.41
777,6630,3846,2126,143.2
778,4444,9224,4446,600.32
779,8287,1225,1454,243.61
780,1412,9496,6755,265.12
781,5902,8992,4523,4.78
782,8538,2689,4216,43.29
783,2684,9937,4034,983.95
784,992,3579,8845,641.59
785,5500,7076,5292,507.73
786,6548,433,6973,528.21
787,3610,3987,2627,709.14
788,240,6517,7395,106.14
789,348,6153,2880,657.71
790,4548,9347,527,556.31
791,8934,4225,9301,520.5
792,2898,1569,3261,941.8
793,7371,536,9785,753.9
794,3769,7123,5809,558.33
795,3711,5911,926,279.69
796,6681,8846,6848,320.75
797,7491,4873,6653,534.04
798,9786,302,9201,684.46
799,810,5318,5428,532.66
800,7648,1591,6399,81.14
801,2267,5914,4811,670.68
802,7683,5483,1275,958.29
803,2277,7422,5094,235.92
804,468,1881,3662,430.64
805,9651,5696,4109,696.74
806,841,4109,3434,842.4
807,6267,7248,1948,495.78
808,8291,8750,4441,459.9
809,7601,2177,9466,118.92
810,6181,6076,6297,545.5
811,5923,3194,4859,491.17
812,5109,5365,4275,769.92
813,6361,9121,6813,201.89
814,7533,3478,7287,332.65
815,2149,2596,853,26.04
816,7637,5450,7397,578.96
817,3184,2735,4481,834.98
818,3825,7022,3270,845.27
819,8138,3132,9886,10.21
820,7458,4094,8675,600.89
821,8100,4443,5096,902.62
822,9087,4014,1887,994.01
823,6112,7186,1976,771.06
824,3548,5548,3897,338.46
825,3550,608,8878,643.8
826,3070,8591,8379,303.59
827,3055,9267,474,510.1
828,9471,1592,1526,994.42
829,7012,6274,7735,530.48
830,8618,4277,4389,124.66
831,4,7653,8161,894.8
832,2525,4136,451,570.94
833,3896,6567,3944,854.01
834,2504,8696,8130,599.74
835,4595,5083,6184,607.95
836,4836,8826,7635,733.37
837,7606,7364,6776,758.35
838,9900,320,9387,799.42
839,5996,6059,1273,543.45
840,35,3645,9082,652.03
841,233,631,8141,81.13
842,2033,7376,8880,908.68
843,6706,6318,8949,891.67
844,1190,6605,28,857.32
845,2841,1061,5518,190.24
846,5679,2799,7218,255.51
847,7733,6079,6519,189.64
848,91,5785,5180,412.57
849,3571,2843,9750,186.52
850,6887,4799,5307,267.58
851,9978,3524,8624,449.5
852,2023,8246,874,271.49
853,2100,7067,264,851.38
854,3795,7033,700,8.4
855,3377,8799,2430,806.76
856,6039,8533,3378,380.35
857,2700,7815,6217,641.27
858,3940,9921,7895,255.33
859,5655,9709,7675,547.57
860,8235,986,7781,764.99
861,4173,2339,5463,450.8
862,6666,7060,3376,733.24
863,2497,6378,4856,570.64
864,8479,3811,9747,603.31
865,4508,3642,9097,653.14
866,1163,3220,2294,694.72
867,687,2339,50,697.39
868,1031,5592,7149,225.04
869,7806,8926,6218,853.03
870,4013,2481,7919,800.88
871,1776,5122,5431,546.51
872,617,8496,885,957.78
873,6453,6307,3376,733.24
874,2303,1529,2504,850.69
875,4268,6627,6938,321.97
876,316,6666,793,618.59
877,961,7252,769,876.47
878,3872,9901,6659,427.61
879,6780,6267,4960,242.62
880,7288,7380,8176,750.02
881,4822,7602,4036,74.6
882,703,7248,8478,741.07
883,6413,4565,4217,695.98
884,8862,4064,1416,920.4
885,5932,5061,9587,452.84
886,1879,1660,9214,353.81
887,8529,9403,7594,492.03
888,2089,3939,6398,199.59
889,5986,5760,4789,379.37
890,4917,4930,2308,376.38
891,5461,3764,9875,547.01
892,8122,619,8831,542.35
893,3696,8671,1600,223.4
894,7594,1339,7163,240.35
895,4519,6023,4081,550.93
896,7287,2493,9656,830.1
897,8555,6855,8053,777.9
898,46,367,1678,243.2
899,131,423,233,649.53
900,5167,3063,8159,478.87
901,7444,2464,4934,780.5
902,5583,7021,1919,601.57
903,6184,7238,6115,81.38
904,952,7496,1054,199.84
905,3566,2131,1758,63.37
906,9975,1600,5225,379.74
907,7620,645,4243,467.0
908,4246,5552,4409,39.89
909,5394,6612,3064,196.91
910,4368,6232,9696,82.54
911,7816,4594,3316,641.86
912,9100,5777,4564,486.19
913,8738,5210,5833,683.02
914,8496,1537,8538,40.36
915,9083,5698,6911,641.33
916,8119,7585,7223,857.06
917,3902,6432,1904,906.49
918,4880,6099,5446,943.77
919,8219,4188,2532,104.79
920,989,9683,137,695.93
921,4302,2259,5269,891.37
922,2876,2711,5184,418.76
923,734,2538,8029,367.61
924,5795,6807,2945,253.61
925,3114,4221,2386,610.83
926,3606,9460,9803,306.13
927,4997,1867,9131,970.16
928,5466,6320,994,985.22
929,8356,3791,5886,972.79
930,3895,626,6396,795.04
931,9609,6445,8264,140.29
932,6779,4253,5857,219.22
933,9444,857,217,823.43
934,4191,4463,3040,193.98
935,6526,8009,9210,761.08
936,6500,5149,3754,630.84
937,5639,3856,357,389.98
938,9743,5559,1596,931.66
939,1539,9980,8750,854.16
940,3487,3213,5547,931.68
941,3797,2731,4954,261.68
942,6301,6243,882,599.99
943,9025,5958,4981,889.18
944,4427,5494,8011,905.42
945,5109,2554,7749,51.01
946,7993,4879,4316,364.65
947,7158,6998,5646,314.34
948,7272,8747,7662,289.7
949,8882,9152,6654,901.22
